"area","Mean.totalDensity","Median.totalDensity","SD.totalDensity","lower95","upper95","year.numb","year","N.obs.Area","Species"
"9",0.329390416966248,0.304784159169664,0.14184618469175,0.135968473834536,0.694697446957341,11,2009,"1960","Sebastolobus.alascanus"
"9",0.269488061643491,0.237927526151131,0.141937827763781,0.0859080230351037,0.62861272138818,12,2011,"1960","Sebastolobus.alascanus"
"9",0.294619846773415,0.257638628632355,0.183405006538213,0.0767984388809653,0.709215256531679,13,2013,"1960","Sebastolobus.alascanus"
"9",0.240122576421803,0.197827722843015,0.161639318409271,0.0612228080512008,0.636890336902323,14,2015,"1960","Sebastolobus.alascanus"
"Total",0.0106320114953541,0.00997532258149631,0.00386941788854512,0.00519716296076519,0.0192643037798974,1,1984,"11763","Sebastolobus.alascanus"
"Total",0.0067758803963249,0.00627753452051213,0.00265813673967003,0.0031314638094583,0.0130042924256303,2,1987,"11763","Sebastolobus.alascanus"
"Total",0.00601020776166164,0.00554602584596046,0.00254045727483996,0.00278426989176367,0.0117868274031272,3,1990,"11763","Sebastolobus.alascanus"
"Total",0.0213316191091932,0.0201631787708087,0.00746999439790485,0.0105986448626969,0.0400346947272171,4,1993,"11763","Sebastolobus.alascanus"
"Total",0.0507919756256955,0.0480655983271006,0.0170570435355994,0.0244778109980171,0.0909686433476145,5,1996,"11763","Sebastolobus.alascanus"
"Total",0.0897008985116776,0.0836182162656723,0.0320481816508112,0.0444540928214437,0.172188150500126,6,1999,"11763","Sebastolobus.alascanus"
"Total",0.0645497378334355,0.0571541407879931,0.0309538247787988,0.0257185555570158,0.140968087962947,7,2001,"11763","Sebastolobus.alascanus"
"Total",0.0573640622826174,0.0533579582805804,0.0218186681165898,0.0286744243363964,0.110552666379229,8,2003,"11763","Sebastolobus.alascanus"
"Total",0.0671627080273432,0.0631659973483476,0.0231290045708641,0.0357971454585496,0.122573334859391,9,2005,"11763","Sebastolobus.alascanus"
"Total",0.0890082248675644,0.0834726809720441,0.0306727597080331,0.044896466288261,0.162678705389594,10,2007,"11763","Sebastolobus.alascanus"
"Total",0.0807327657136963,0.0764108429247329,0.0261197352013094,0.0433226931217447,0.145422001887695,11,2009,"11763","Sebastolobus.alascanus"
"Total",0.0691034474776872,0.0643803080850258,0.0265346643391565,0.0321967995797589,0.133290391347067,12,2011,"11763","Sebastolobus.alascanus"
"Total",0.0754536716057515,0.070235796774435,0.0345563231501643,0.0322436375937398,0.152905769710355,13,2013,"11763","Sebastolobus.alascanus"
"Total",0.0684282897358527,0.0624208869548913,0.0305701984808302,0.0304363839486106,0.141801608983522,14,2015,"11763","Sebastolobus.alascanus"
"1",0.206243776162332,0.19890358377327,0.0558276921729796,0.116443402955036,0.335564916818195,1,1984,"2091","Hemilepidotus.jordani"
"1",0.170111101351126,0.165818487423871,0.0446867819987217,0.0996674097585634,0.272486034649482,2,1987,"2091","Hemilepidotus.jordani"
"1",0.106167674818944,0.100458853458701,0.0356598577349761,0.053736189325211,0.189904038379325,3,1990,"2091","Hemilepidotus.jordani"
"1",0.0610831771515269,0.0568735970840334,0.0240061243825261,0.0263199001074076,0.119649154752181,4,1993,"2091","Hemilepidotus.jordani"
"1",0.0876442527977333,0.0818533424885089,0.032572465509803,0.0404383335970188,0.161271982534524,5,1996,"2091","Hemilepidotus.jordani"
"1",0.109841518148101,0.103358419466226,0.0429323848448083,0.0509789220588275,0.219093805299641,6,1999,"2091","Hemilepidotus.jordani"
"1",0.0542780064239051,0.0492957912111878,0.0252154905604716,0.0203555385211035,0.11571859445151,7,2001,"2091","Hemilepidotus.jordani"
"1",0.0580482654848412,0.0526333832284809,0.0303567750294174,0.021640400051826,0.122362976589381,8,2003,"2091","Hemilepidotus.jordani"
"1",0.08114874262554,0.0764269012946615,0.033454421579432,0.0344393053435472,0.160487178930798,9,2005,"2091","Hemilepidotus.jordani"
"1",0.106709227063053,0.0996904020747538,0.0398929526086783,0.048360874790383,0.202304778934132,10,2007,"2091","Hemilepidotus.jordani"
"1",0.191531045909591,0.183716949251617,0.057466008442791,0.108717748692776,0.326834754357739,11,2009,"2091","Hemilepidotus.jordani"
"1",0.195052250940202,0.181627138487871,0.0690199025843647,0.0933549477310231,0.363015565896606,12,2011,"2091","Hemilepidotus.jordani"
"1",0.264707587610059,0.250434814852578,0.0873373966991068,0.140889102178688,0.472230099226667,13,2013,"2091","Hemilepidotus.jordani"
"1",0.201425053093043,0.189352062699063,0.0720507841632432,0.0944308432868162,0.377415790049382,14,2015,"2091","Hemilepidotus.jordani"
"2",0.188324218975982,0.167669077386775,0.0944226752690777,0.080195846364616,0.442774109639104,1,1984,"534","Hemilepidotus.jordani"
"2",0.235076735485882,0.213837743092708,0.101374954062935,0.103080513894821,0.487896671708606,2,1987,"534","Hemilepidotus.jordani"
"2",0.162026798396817,0.147989799450733,0.0747968593829124,0.0650669515103158,0.355407747538715,3,1990,"534","Hemilepidotus.jordani"
"2",0.0887256341174225,0.0804884733866248,0.0379325745301138,0.0368679224010454,0.186735947257317,4,1993,"534","Hemilepidotus.jordani"
"2",0.143782514480626,0.132555870293173,0.0654965387787311,0.061510385593749,0.297065242799574,5,1996,"534","Hemilepidotus.jordani"
"2",0.195785071503573,0.18172358843035,0.0867511718098496,0.0818609060245894,0.39667775920253,6,1999,"534","Hemilepidotus.jordani"
"2",0.128363454337058,0.119236581185261,0.0572790068147745,0.0526812115646582,0.27135681185691,7,2001,"534","Hemilepidotus.jordani"
"2",0.113997289639192,0.101433407820186,0.0586758034290357,0.0400369868746602,0.272990489237692,8,2003,"534","Hemilepidotus.jordani"
"2",0.119159734413808,0.104633437103416,0.0595032965276308,0.0467918324638596,0.26401737293501,9,2005,"534","Hemilepidotus.jordani"
"2",0.094567567484414,0.0839536901194229,0.0472080565610066,0.0343825137355937,0.216712091458867,10,2007,"534","Hemilepidotus.jordani"
"2",0.162836825738398,0.149325040746067,0.0664316407447149,0.0706754126223308,0.331506143209051,11,2009,"534","Hemilepidotus.jordani"
"2",0.128655004231797,0.115628091648806,0.058796147218318,0.0509633573982161,0.267411384822918,12,2011,"534","Hemilepidotus.jordani"
"2",0.183013655551516,0.166085101388603,0.0808890937384149,0.0738933536033255,0.37176494608826,13,2013,"534","Hemilepidotus.jordani"
"2",0.219971186121442,0.196617300478782,0.109661949268903,0.0835862904019459,0.504651277369132,14,2015,"534","Hemilepidotus.jordani"
"3",0.308541227828185,0.282475973119004,0.134331349496179,0.128785963360073,0.648023255250179,1,1984,"455","Hemilepidotus.jordani"
"3",0.437527348931683,0.408100997117576,0.166867640115218,0.197647788722777,0.880243066339328,2,1987,"455","Hemilepidotus.jordani"
"3",0.345940225133409,0.317302516420726,0.156061607681726,0.138809216434759,0.759760959120371,3,1990,"455","Hemilepidotus.jordani"
"3",0.135548389105995,0.124786108367785,0.0633707349791257,0.0507831548381203,0.287904743586032,4,1993,"455","Hemilepidotus.jordani"
"3",0.151974953566316,0.134905090630324,0.0703962388719595,0.063272722766536,0.308587397915892,5,1996,"455","Hemilepidotus.jordani"
"3",0.225957886857693,0.20971709429088,0.0885492615742296,0.0987969621610496,0.440436746328173,6,1999,"455","Hemilepidotus.jordani"
"3",0.150267315792076,0.141681896361296,0.0522769989676395,0.0749121005721919,0.280893053109076,7,2001,"455","Hemilepidotus.jordani"
"3",0.129537361713881,0.121429875615122,0.0472514218740132,0.0596296707143762,0.241775686486545,8,2003,"455","Hemilepidotus.jordani"
"3",0.132058262163364,0.124527206289322,0.0475754808332559,0.0632629566815524,0.252746314617949,9,2005,"455","Hemilepidotus.jordani"
"3",0.107350263419224,0.0985514355375252,0.0433541846870178,0.0472497842154315,0.207437470109926,10,2007,"455","Hemilepidotus.jordani"
"3",0.163286711775564,0.149272935519676,0.0661477066087183,0.0743290625562417,0.334782352692839,11,2009,"455","Hemilepidotus.jordani"
"3",0.139856207399087,0.124692153447234,0.0682235889832618,0.0527460728780288,0.309037044982794,12,2011,"455","Hemilepidotus.jordani"
"3",0.297168328040823,0.269467990215768,0.141738697594883,0.120350312631671,0.650912276255891,13,2013,"455","Hemilepidotus.jordani"
"3",0.408933084229271,0.36800239065825,0.187997113981053,0.163256736692533,0.896287272883916,14,2015,"455","Hemilepidotus.jordani"
"4",0.600366461786513,0.565030817498657,0.21038479386247,0.297950219762753,1.1261959582906,1,1984,"338","Hemilepidotus.jordani"
"4",0.862711729329128,0.82038868960813,0.259611383170722,0.477578207461271,1.53043671527595,2,1987,"338","Hemilepidotus.jordani"
"4",0.702204829949277,0.662162029624345,0.234496901062008,0.362491274765162,1.29436420688639,3,1990,"338","Hemilepidotus.jordani"
"4",0.256556713036365,0.242798233539624,0.0984589426391075,0.113226341150815,0.48342506324476,4,1993,"338","Hemilepidotus.jordani"
"4",0.265163202906065,0.244052120502443,0.11140091770109,0.120968410183001,0.552792280377668,5,1996,"338","Hemilepidotus.jordani"
"4",0.38257207229399,0.361186510189268,0.131783405092689,0.191177206261834,0.700642854945313,6,1999,"338","Hemilepidotus.jordani"
"4",0.250510655280578,0.239488201338953,0.0739233623118368,0.139805434745674,0.429239041190422,7,2001,"338","Hemilepidotus.jordani"
"4",0.240718766010647,0.228715746738592,0.0759823941835752,0.124116492117921,0.422861365706427,8,2003,"338","Hemilepidotus.jordani"
"4",0.273771105749549,0.260430441633185,0.0860764080622463,0.148947501103099,0.500348739657563,9,2005,"338","Hemilepidotus.jordani"
"4",0.24766511123879,0.231323029013109,0.0872703519798741,0.120218430761414,0.445890085801358,10,2007,"338","Hemilepidotus.jordani"
"4",0.383814543645857,0.36209790477578,0.135386462632947,0.185620398725343,0.708977525411586,11,2009,"338","Hemilepidotus.jordani"
"4",0.349249168785299,0.321424178627394,0.150928288816023,0.147377848949352,0.711784733669674,12,2011,"338","Hemilepidotus.jordani"
"4",0.727480873562303,0.673074977723931,0.295242904797561,0.331062662825395,1.45358762283045,13,2013,"338","Hemilepidotus.jordani"
"4",0.836523913944874,0.775463360198124,0.314880965441067,0.398001943730847,1.64717469854553,14,2015,"338","Hemilepidotus.jordani"
"5",0.720612918030777,0.687729152187512,0.212926075638489,0.396440165993694,1.2663142470809,1,1984,"525","Hemilepidotus.jordani"
"5",1.08464003548961,1.05351982964393,0.242647117066096,0.708960919437285,1.63565338822038,2,1987,"525","Hemilepidotus.jordani"
"5",0.759931230258686,0.729594890725837,0.189293344696431,0.472421154976065,1.24558498330657,3,1990,"525","Hemilepidotus.jordani"
"5",0.288257032808315,0.279723340807506,0.084486612398379,0.152849386694194,0.468534419746256,4,1993,"525","Hemilepidotus.jordani"
"5",0.313019219525974,0.295674946610703,0.10324942960625,0.162444630788326,0.572176069978371,5,1996,"525","Hemilepidotus.jordani"
"5",0.435567233154889,0.418895129389146,0.11976500025975,0.249389034283036,0.715693334905972,6,1999,"525","Hemilepidotus.jordani"
"5",0.27834887757846,0.269876804984063,0.0753072122670905,0.161002877970327,0.446238262320911,7,2001,"525","Hemilepidotus.jordani"
"5",0.322194274604876,0.30967051543238,0.0899207027233598,0.184371542982185,0.526867471244351,8,2003,"525","Hemilepidotus.jordani"
"5",0.449277969317916,0.432122148577094,0.114467409933307,0.275749789014923,0.745465537313968,9,2005,"525","Hemilepidotus.jordani"
"5",0.418655034303573,0.401568197627385,0.122577931767134,0.228159111164858,0.708440269696558,10,2007,"525","Hemilepidotus.jordani"
"5",0.652572257662065,0.623169078101172,0.185566586000949,0.356797840600883,1.07020290410822,11,2009,"525","Hemilepidotus.jordani"
"5",0.631791254618905,0.609323843114316,0.206226882114858,0.319235601234403,1.09156633207253,12,2011,"525","Hemilepidotus.jordani"
"5",1.26437793055537,1.20145518074842,0.419115787290041,0.636242287030298,2.32781029942529,13,2013,"525","Hemilepidotus.jordani"
"5",1.17121252009931,1.1040614414522,0.376767078986284,0.60180572834614,2.07574089709489,14,2015,"525","Hemilepidotus.jordani"
"6",0.946312487234658,0.920337783045894,0.262012467851564,0.537779620576523,1.60010578644813,1,1984,"1143","Hemilepidotus.jordani"
"6",0.938920215748763,0.922339461797757,0.185329373281185,0.623854306468301,1.36437322401999,2,1987,"1143","Hemilepidotus.jordani"
"6",0.592469906792415,0.570668456982607,0.147834553993824,0.362955298053004,0.917777376616958,3,1990,"1143","Hemilepidotus.jordani"
"6",0.306027373860767,0.299068408930658,0.0809744162872934,0.179586841934135,0.49420047232674,4,1993,"1143","Hemilepidotus.jordani"
"6",0.511905664813159,0.491205607244389,0.133094411583482,0.312969860210812,0.807407464945074,5,1996,"1143","Hemilepidotus.jordani"
"6",0.606182681502185,0.592686930757568,0.142306821951102,0.382260296076688,0.934006204448303,6,1999,"1143","Hemilepidotus.jordani"
"6",0.360193066953811,0.339900248085606,0.115285622108989,0.189044829012723,0.639110650481515,7,2001,"1143","Hemilepidotus.jordani"
"6",0.586959218291593,0.561157515355853,0.167326623878063,0.345875017512676,0.990627190380768,8,2003,"1143","Hemilepidotus.jordani"
"6",1.15439789241874,1.13450143815691,0.240495843805639,0.756653871904362,1.72117094739564,9,2005,"1143","Hemilepidotus.jordani"
"6",1.04130620289814,1.01674256606232,0.267562333407567,0.633112696721437,1.70458843403259,10,2007,"1143","Hemilepidotus.jordani"
"6",1.39054249254765,1.36251843961134,0.334287210690362,0.852111201521303,2.13800390394883,11,2009,"1143","Hemilepidotus.jordani"
"6",1.51014307027541,1.46368571029815,0.359442858507778,0.950907241469476,2.38751168646902,12,2011,"1143","Hemilepidotus.jordani"
"6",2.38883718980477,2.29563701342362,0.633247800075372,1.36402296639732,3.87350344056718,13,2013,"1143","Hemilepidotus.jordani"
"6",1.48156917205591,1.39827162916605,0.44605470141766,0.827555774035214,2.48822664021514,14,2015,"1143","Hemilepidotus.jordani"
"7",1.20840766612327,1.18454270668799,0.233354229226468,0.820322957944607,1.73577442152449,1,1984,"3784","Hemilepidotus.jordani"
"7",0.640899013756206,0.624080709634618,0.12286155274407,0.441498210196565,0.92284572494595,2,1987,"3784","Hemilepidotus.jordani"
"7",0.442300532591572,0.429201495180386,0.111310588938804,0.264014287617079,0.713201464690684,3,1990,"3784","Hemilepidotus.jordani"
"7",0.343188883566026,0.329240244587144,0.0955636469583195,0.191805943694586,0.565246520903176,4,1993,"3784","Hemilepidotus.jordani"
"7",0.634606210337216,0.606251716605538,0.176288690547302,0.359021290948815,1.04969299007267,5,1996,"3784","Hemilepidotus.jordani"
"7",0.525312751875838,0.497945234322592,0.168492986395804,0.272490756800857,0.913346490132195,6,1999,"3784","Hemilepidotus.jordani"
"7",0.290486266633241,0.275851181160119,0.104597470929047,0.13668924243252,0.567282325820478,7,2001,"3784","Hemilepidotus.jordani"
"7",0.343514801140117,0.326632163800671,0.111960563568424,0.178439185838445,0.616545731819395,8,2003,"3784","Hemilepidotus.jordani"
"7",0.594360594660176,0.5747037797356,0.167765343030462,0.334397184536537,0.974035818566458,9,2005,"3784","Hemilepidotus.jordani"
"7",0.391671641056516,0.374659097537117,0.119781813592003,0.211062219661872,0.671603449746978,10,2007,"3784","Hemilepidotus.jordani"
"7",0.390383576081303,0.376724151498813,0.103534907274979,0.223280736436696,0.627653726012978,11,2009,"3784","Hemilepidotus.jordani"
"7",0.385097704521517,0.36773279474879,0.106564268741685,0.228701365555322,0.64192320904388,12,2011,"3784","Hemilepidotus.jordani"
"7",0.43250683924082,0.411479555859203,0.131963637822926,0.229902736232857,0.766256420397539,13,2013,"3784","Hemilepidotus.jordani"
"7",0.24444987608326,0.228222437658027,0.0928534723432254,0.112684155062921,0.47516172177573,14,2015,"3784","Hemilepidotus.jordani"
"8",0.0792951853497189,0.0727014862125243,0.0340148639841486,0.0327266785247618,0.172751265774946,1,1984,"933","Hemilepidotus.jordani"
"8",0.06086347611411,0.0561271335874646,0.0246976779679054,0.0257447885733262,0.125978640587524,2,1987,"933","Hemilepidotus.jordani"
"8",0.0173231695883472,0.0145895502553367,0.0108216014455342,0.00438877552117955,0.0453109366551204,3,1990,"933","Hemilepidotus.jordani"
"8",0.0109398251587992,0.00847824048639051,0.00902331829554361,0.00213658611264373,0.0362478645925021,4,1993,"933","Hemilepidotus.jordani"
"8",0.00672325296283062,0.00479473969584761,0.00668104993990212,0.000875892885273119,0.0244854578498354,5,1996,"933","Hemilepidotus.jordani"
"8",0.0051143913523291,0.00327708846565598,0.00589905568868792,0.000562217162900601,0.0223691452095187,6,1999,"933","Hemilepidotus.jordani"
"8",0.00357017775689921,0.00219122306857549,0.00438946441023128,0.000317568418604659,0.0151495519875984,7,2001,"933","Hemilepidotus.jordani"
"8",0.0036368007353214,0.00218592263302652,0.00436435149257224,0.000341470467626629,0.0161597414303624,8,2003,"933","Hemilepidotus.jordani"
"8",0.0046962813947356,0.00254724226682027,0.00653874797941499,0.000374996880478892,0.0231705353823812,9,2005,"933","Hemilepidotus.jordani"
"8",0.00355531422493615,0.00190516537196793,0.00563642785477181,0.000200245767106235,0.0178704997588185,10,2007,"933","Hemilepidotus.jordani"
"8",0.0050985828709135,0.00249895387402164,0.00899030378303626,0.000272157849660902,0.0249564245024034,11,2009,"933","Hemilepidotus.jordani"
"8",0.0051040460591347,0.00226484070684748,0.0107675478119755,0.000192013430453607,0.0238571287621457,12,2011,"933","Hemilepidotus.jordani"
"8",0.00565511336308115,0.00234751309991219,0.0128895954971869,0.000152807249785555,0.0323983261976654,13,2013,"933","Hemilepidotus.jordani"
"8",0.00705656496789889,0.00306215030350472,0.01324918630243,0.000193689234609185,0.0355586082731841,14,2015,"933","Hemilepidotus.jordani"
"9",0.0315247885391012,0.022103092848524,0.0352258057864576,0.00470823275211244,0.11876947778717,1,1984,"1960","Hemilepidotus.jordani"
"9",0.0260576752711801,0.0173797992592391,0.0296485509691055,0.00436551666176278,0.0890334264140715,2,1987,"1960","Hemilepidotus.jordani"
"9",0.007486008080975,0.00459553392521779,0.00895193016383038,0.000856633131047134,0.033527160532589,3,1990,"1960","Hemilepidotus.jordani"
"9",0.00468830173574095,0.00270808072851599,0.00709073616884867,0.000361574087920975,0.0210417683486105,4,1993,"1960","Hemilepidotus.jordani"
"9",0.00283091718934808,0.00153889488284164,0.00403928690422705,0.000159380048633096,0.0138666841339492,5,1996,"1960","Hemilepidotus.jordani"
"9",0.00232440231909378,0.0010483308336335,0.00410334794242162,9.72952209458231e-05,0.0135992800203566,6,1999,"1960","Hemilepidotus.jordani"
"9",0.00189477288644806,0.000782375599377812,0.00325018035000976,7.44978343456068e-05,0.0115329327416871,7,2001,"1960","Hemilepidotus.jordani"
"9",0.00193825900189819,0.000765160114620128,0.00355938336450852,6.36767226745018e-05,0.0104506861280922,8,2003,"1960","Hemilepidotus.jordani"
"9",0.00235413060671511,0.000907276923960808,0.00438171094788305,5.68673995892473e-05,0.0148369762736311,9,2005,"1960","Hemilepidotus.jordani"
"9",0.00195743162018665,0.000754088852920119,0.00394354023238286,4.62725090020707e-05,0.0121387330930574,10,2007,"1960","Hemilepidotus.jordani"
"9",0.00282506442382246,0.000896425000429898,0.00694462185298664,5.39441704872862e-05,0.0170424606866269,11,2009,"1960","Hemilepidotus.jordani"
"9",0.00303004536230625,0.000862910499774414,0.00966589293239333,4.06690276677324e-05,0.0186571117426291,12,2011,"1960","Hemilepidotus.jordani"
"9",0.00371938265156813,0.000878942900096529,0.0183336387460208,3.35192347725558e-05,0.0191052624857747,13,2013,"1960","Hemilepidotus.jordani"
"9",0.00518091340641167,0.00113643116017857,0.0347524683947172,4.05706453927554e-05,0.024713551766271,14,2015,"1960","Hemilepidotus.jordani"
"Total",0.598782075030861,0.591426245665627,0.0950752957552709,0.433985146234439,0.820721953867124,1,1984,"11763","Hemilepidotus.jordani"
"Total",0.437604961148021,0.431070231530764,0.0615379792179623,0.332342502553703,0.571970076323881,2,1987,"11763","Hemilepidotus.jordani"
"Total",0.296176507786241,0.291223427350562,0.0530785334919458,0.206184691924167,0.416194817312513,3,1990,"11763","Hemilepidotus.jordani"
"Total",0.182150981240189,0.179418376666733,0.0383290491252124,0.121396751984601,0.266928136172621,4,1993,"11763","Hemilepidotus.jordani"
"Total",0.304465894715777,0.297906841679647,0.0642455264864772,0.198821317594286,0.450312508482399,5,1996,"11763","Hemilepidotus.jordani"
"Total",0.296267844319038,0.287301928238127,0.0659804184542578,0.194447685358087,0.449915306326986,6,1999,"11763","Hemilepidotus.jordani"
"Total",0.169953602492588,0.163380716175036,0.0438885424966457,0.100065908517317,0.278985750489456,7,2001,"11763","Hemilepidotus.jordani"
"Total",0.209951069387603,0.202994791743144,0.0496508974451326,0.135667988799005,0.322879811803595,8,2003,"11763","Hemilepidotus.jordani"
"Total",0.356995528664944,0.347457805088037,0.069588567530806,0.246860487154825,0.521453857628027,9,2005,"11763","Hemilepidotus.jordani"
"Total",0.281002235748297,0.274734878525696,0.0586670975168269,0.185655472886691,0.412697382224849,10,2007,"11763","Hemilepidotus.jordani"
"Total",0.349482879519417,0.344954699203859,0.0627334690354591,0.245643127921299,0.488477294111524,11,2009,"11763","Hemilepidotus.jordani"
"Total",0.355685746678925,0.34817440227701,0.0640830073390932,0.247098387775292,0.501227433012683,12,2011,"11763","Hemilepidotus.jordani"
"Total",0.516513167918072,0.505533873431204,0.105628702645551,0.344441519041946,0.773127271146156,13,2013,"11763","Hemilepidotus.jordani"
"Total",0.361940905283245,0.35135502973909,0.0804275981730491,0.234218925904253,0.545386543979689,14,2015,"11763","Hemilepidotus.jordani"
"1",0.0237103276414827,0.0212979463882011,0.0116848829248889,0.00880026426633523,0.0530503296694309,1,1984,"2091","Chionoecetes.bairdi"
"1",0.00670254239607177,0.00596915468899951,0.00350641112994633,0.00238745309911307,0.0153941779589362,2,1987,"2091","Chionoecetes.bairdi"
"1",0.00123798593948729,0.000934815680998668,0.00109355955313162,0.000210065842629524,0.00399616832245529,3,1990,"2091","Chionoecetes.bairdi"
"1",0.00439707448407948,0.00383334750541665,0.00236355508864702,0.00153253039132482,0.0108881292149132,4,1993,"2091","Chionoecetes.bairdi"
"1",0.00867167395155887,0.00773056866439933,0.00476590779295136,0.00302226119636272,0.0209935612693806,5,1996,"2091","Chionoecetes.bairdi"
"1",0.0162871416679067,0.0145728778406776,0.00773717966827017,0.00623173766573651,0.0359081558005693,6,1999,"2091","Chionoecetes.bairdi"
"1",0.0223147836921116,0.0144580397709166,0.0253101617983271,0.000846009877270674,0.0867626749112189,7,2001,"2091","Chionoecetes.bairdi"
"1",0.0165958849813724,0.01096468525086,0.018024856406693,0.000739965221704486,0.0654956018295994,8,2003,"2091","Chionoecetes.bairdi"
"1",0.0488480435579745,0.0395030338524892,0.0388562852087338,0.00578753514577368,0.149051535358752,9,2005,"2091","Chionoecetes.bairdi"
"1",0.0272505677142849,0.020262841962808,0.0252037177915211,0.00223177681911592,0.097637480196664,10,2007,"2091","Chionoecetes.bairdi"
"1",0.0792773656249531,0.0541595645606342,0.0847497078897146,0.00509297825288845,0.322875557854591,11,2009,"2091","Chionoecetes.bairdi"
"1",0.0187987687718041,0.0144602182442075,0.0145229284212042,0.00386790769093735,0.0599321164051851,12,2011,"2091","Chionoecetes.bairdi"
"1",0.0151542673320799,0.0121985619166922,0.0111789364672088,0.00346013266777723,0.0434605276311102,13,2013,"2091","Chionoecetes.bairdi"
"1",0.0157585911942387,0.0137406163548433,0.00851608233660017,0.00517156215809939,0.0377147263327454,14,2015,"2091","Chionoecetes.bairdi"
"2",0.0762539633197141,0.0639584995209303,0.0470621099495633,0.0241046395080896,0.192501422860508,1,1984,"534","Chionoecetes.bairdi"
"2",0.0110459525616177,0.00815871018984282,0.0103295270244147,0.00215185855274355,0.0363860050020369,2,1987,"534","Chionoecetes.bairdi"
"2",0.00350501446581256,0.00247107869401601,0.00426706215046292,0.000643017530143128,0.0119575607678947,3,1990,"534","Chionoecetes.bairdi"
"2",0.0126477822770616,0.0111453110426995,0.00667881500346348,0.00446980909899537,0.0307985589887387,4,1993,"534","Chionoecetes.bairdi"
"2",0.013394455885529,0.0120279622975274,0.00640156818892228,0.00530577518480516,0.0302404969548891,5,1996,"534","Chionoecetes.bairdi"
"2",0.017205918463397,0.0154200152709015,0.0076186052481518,0.00677522084025252,0.0369652646872373,6,1999,"534","Chionoecetes.bairdi"
"2",0.0128682474200122,0.0100581261466137,0.0119716831383369,0.000665224645165885,0.0451716608049735,7,2001,"534","Chionoecetes.bairdi"
"2",0.0312960319464052,0.0199897281739262,0.0342841429928239,0.00122253074820253,0.133901263656818,8,2003,"534","Chionoecetes.bairdi"
"2",0.0495629953298943,0.0442075028358994,0.0296651378026946,0.00909169380704354,0.119536006796185,9,2005,"534","Chionoecetes.bairdi"
"2",0.0180225090092606,0.0144999167718293,0.0138715796256434,0.00206858237510805,0.0510342572733136,10,2007,"534","Chionoecetes.bairdi"
"2",0.0253520019684705,0.0188452336870833,0.0238213619704803,0.00222644884490552,0.0880864643118098,11,2009,"534","Chionoecetes.bairdi"
"2",0.0145839968219684,0.0125096878289588,0.00950779715472924,0.00424815453641877,0.0382144190507032,12,2011,"534","Chionoecetes.bairdi"
"2",0.0172462234073192,0.0140793197891509,0.0125875500755813,0.00567073823564338,0.0504448689927633,13,2013,"534","Chionoecetes.bairdi"
"2",0.0210514928960339,0.0199751984842327,0.00864896913505357,0.00882034533300479,0.0404120572974943,14,2015,"534","Chionoecetes.bairdi"
"3",0.104269582212672,0.092752707748774,0.0530850753741121,0.036844454656171,0.234182806787254,1,1984,"455","Chionoecetes.bairdi"
"3",0.0158006292336592,0.0126005268777296,0.012018506112274,0.00369791577547739,0.0470848346356886,2,1987,"455","Chionoecetes.bairdi"
"3",0.0117852184151039,0.00972741956790941,0.00799997984441128,0.00321599874849572,0.0307636627677153,3,1990,"455","Chionoecetes.bairdi"
"3",0.0392355109702103,0.0322214507212597,0.0280451010137647,0.0100448204206988,0.104818824727154,4,1993,"455","Chionoecetes.bairdi"
"3",0.014849767587308,0.0137283315545543,0.00633835265758256,0.00583999398995232,0.0305192582188936,5,1996,"455","Chionoecetes.bairdi"
"3",0.0104607275318135,0.00897162460808015,0.00580289675768464,0.0037546587057617,0.0264715800275789,6,1999,"455","Chionoecetes.bairdi"
"3",0.0165491082127137,0.0140072536320137,0.0118347987942752,0.00127210065577006,0.04475104494576,7,2001,"455","Chionoecetes.bairdi"
"3",0.0649011378796549,0.0501358282392922,0.0594111342735189,0.00382078303423115,0.221791391385135,8,2003,"455","Chionoecetes.bairdi"
"3",0.0871568593843251,0.0775853543987189,0.0551507021634945,0.0130125671108088,0.227490856598168,9,2005,"455","Chionoecetes.bairdi"
"3",0.075861130552784,0.0647533420027831,0.0507977448459964,0.0110070129403267,0.203289175088697,10,2007,"455","Chionoecetes.bairdi"
"3",0.0641080339242426,0.0506104182682083,0.0526038709348826,0.00611517336703517,0.203210914306376,11,2009,"455","Chionoecetes.bairdi"
"3",0.0399139003722833,0.0361939012787303,0.0191059221763101,0.0151486510505364,0.0866375188751759,12,2011,"455","Chionoecetes.bairdi"
"3",0.046900689004524,0.0416180468992889,0.0241779337809131,0.0170298719271733,0.112750570688786,13,2013,"455","Chionoecetes.bairdi"
"3",0.0478003502713149,0.0386316674820413,0.0330410641431177,0.0123021299840888,0.13490272923973,14,2015,"455","Chionoecetes.bairdi"
"4",0.19630874592692,0.186030382290343,0.0760058664085943,0.0888365718170743,0.36119805716979,1,1984,"338","Chionoecetes.bairdi"
"4",0.0341171203045638,0.0285176293224413,0.0237612516018758,0.0100506103656847,0.0885531396699565,2,1987,"338","Chionoecetes.bairdi"
"4",0.0336053674157242,0.0296749679971258,0.0188669659737396,0.0111891472047158,0.0797357325436644,3,1990,"338","Chionoecetes.bairdi"
"4",0.104811263348307,0.0919072656464958,0.0590161442019973,0.0327071148468369,0.257072248597111,4,1993,"338","Chionoecetes.bairdi"
